"";"iso2c";"country";"year";"EN.ATM.PM25.MC.M3";"EN.ATM.PM25.MC.ZS";"EG.EGY.PRIM.PP.KD";"EG.FEC.RNEW.ZS";"EG.ELC.RNEW.ZS";"EG.ELC.ACCS.ZS";"EG.CFT.ACCS.ZS";"AG.LND.FRST.ZS";"NY.GDP.TOTL.RT.ZS";"ER.LND.PTLD.ZS";"ER.PTD.TOTL.ZS";"ER.MRN.PTMR.ZS";"EG.ELC.ACCS.UR.ZS";"SH.H2O.BASW.UR.ZS";"SH.STA.BASS.UR.ZS";"EG.ELC.ACCS.RU.ZS";"SH.STA.BASS.RU.ZS";"SH.H2O.BASW.RU.ZS";"ER.H2O.INTR.PC";"SH.H2O.SMDW.ZS";"SH.STA.SMSS.ZS";"iso3c";"region";"capital";"longitude";"latitude";"income";"lending"
"97";"1W";"World";1996;NA;NA;7,42314677604316;17,741819656794;19,5051030209783;NA;NA;31,4015862260579;1,60384437488181;NA;NA;NA;94,5584993301758;NA;NA;NA;NA;NA;NA;NA;NA;"WLD";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"98";"1W";"World";1997;NA;NA;7,20235101526814;17,7683028072844;19,3829665671802;NA;NA;31,3290220596323;1,43320422156874;NA;NA;NA;94,6259144080008;NA;NA;NA;NA;NA;7374,41689160613;NA;NA;"WLD";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"99";"1W";"World";1998;NA;NA;7,07224563293858;17,9209223918013;19,0361841257672;72,6579993062641;NA;31,2794376768603;0,899795105235401;NA;NA;NA;94,4353041315108;NA;NA;NA;NA;NA;NA;NA;NA;"WLD";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"100";"1W";"World";1999;NA;NA;6,97833016127038;18,1298420308909;18,6645840013692;74,1364660733392;NA;31,2219649911102;1,17294805920036;NA;NA;NA;94,7929426374858;NA;NA;NA;NA;NA;NA;NA;NA;"WLD";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"101";"1W";"World";2000;45,935384465416;95,2134150759821;6,84564376639291;17,8993921979056;18,3331548724724;78,3064040894751;49,4013484018072;31,1706901936844;2,08649059277384;NA;NA;NA;95,2259118430998;95,1250438047616;77,5094204374327;65,5903674594868;34,291950571681;68,4632243114074;NA;61,2543373966607;28,2048538601859;"WLD";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"102";"1W";"World";2001;NA;NA;6,74219339732959;17,6015066667197;17,8695911310949;77,9543596711803;50,2057843415517;31,1358197760399;1,85974492316665;NA;NA;NA;94,6309851007705;95,1452479237562;77,853334835725;64,7325677168303;35,185146883362;68,8417482464131;NA;61,7045424706668;28,3966637050066;"WLD";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"103";"1W";"World";2002;NA;NA;6,69194816427397;17,6183731904508;17,7886544086113;79,2255386002784;50,8143859278832;31,1012044270228;1,66576878946847;NA;NA;NA;94,849218583637;95,2163226864902;78,1808353464457;66,5907714044504;36,6872083596338;69,5853807249597;7002,72364499024;62,8369179856996;28,6535359776063;"WLD";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"104";"1W";"World";2003;NA;NA;6,67364813974781;17,434098206958;17,3785541675535;79,8417357450801;51,4070122876127;31,0660899299073;1,8856344741056;NA;NA;NA;95,0030407089265;95,2890357867535;78,5053632447601;67,0345079558813;38,1029310122132;70,3426570176307;NA;63,6094070896091;29,5981771121295;"WLD";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"105";"1W";"World";2004;NA;NA;6,62853376404495;17,0972296583476;17,8097162793288;80,0070567203784;52,057223467162;31,0313628883713;2,54174182237086;NA;NA;NA;94,9428963343883;95,3562294661212;78,8447462720286;67,1564910178976;39,5196472278662;71,100326895344;NA;63,9301535370577;30,5981667640137;"WLD";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"106";"1W";"World";2005;48,3637834032663;95,4379833640524;6,48670525014103;17,0434424770035;17,9750902418552;80,3147617036657;52,66873302092;30,9962380417869;3,2316948379413;NA;NA;NA;95,0795630381062;95,4539765229803;79,2072154595588;67,6276592597645;40,9528320711106;72,4221445569012;NA;64,2424588257638;31,4518406703704;"WLD";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"107";"1W";"World";2006;NA;NA;6,32883587122531;17,1212606863223;18,116231987348;81,257268168788;53,4145544363226;30,9712308197343;3,6668778675619;NA;NA;NA;95,3286884282021;95,5240075196775;79,8437411742652;68,9295186702284;42,7129793717737;73,167001881773;NA;64,5668841235824;32,7364953299364;"WLD";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"108";"1W";"World";2007;NA;NA;6,13838050682395;16,9083050750164;17,881396718674;82,2859338709654;54,0601522121359;30,9450297947914;3,77687655709247;NA;NA;NA;95,5322264004809;95,6005085933948;80,2433098269759;69,8645554428004;44,1521374781368;73,9060425966801;6576,02134169956;64,8822099988198;33,7836479409617;"WLD";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"109";"1W";"World";1967;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12062,3460990801;NA;NA;"WLD";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"110";"1W";"World";1968;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"WLD";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"111";"1W";"World";1995;44,8820518941238;95,1758390158355;7,51973147830553;17,755347793459;19,8353560896125;NA;NA;31,4573438727645;1,33211345232674;NA;NA;NA;94,7479089182256;NA;NA;NA;NA;NA;NA;NA;NA;"WLD";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"112";"1W";"World";2019;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"WLD";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"113";"1W";"World";2016;45,1571308873857;91,3164069508319;NA;NA;NA;87,9361899810847;59,3397710619576;30,716420940783;1,69899456728046;14,5565628974619;13,4776900384793;8,62983561988681;96,957394314268;96,3045108239582;83,9594244701021;79,5044001969835;57,2050530108805;80,3903375102633;NA;70,1035572231587;43,8608196804644;"WLD";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"114";"1W";"World";2017;45,5295615200748;91,2995230872359;NA;NA;NA;88,8310475131254;NA;NA;2,13197696239054;14,7321434538054;14,4881475936918;11,3844424773991;97,3007960541999;96,4062474383751;84,4106016592834;80,8270934831724;58,6947384537366;81,1190681979032;NA;70,6448800850252;44,9870219333633;"WLD";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"115";"1W";"World";2018;NA;NA;NA;NA;NA;89,570297558626;NA;NA;2,54963051117448;14,7321453296738;14,4881639524738;11,4043639631073;97,2582519346025;NA;NA;82,0401137935702;NA;NA;NA;NA;NA;"WLD";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"116";"1W";"World";1990;44,2613443348786;95,3176368640576;7,96436012625594;17,0671538947666;19,3620390501181;NA;NA;31,6245086168632;2,52624210469251;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"WLD";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"117";"1W";"World";2020;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"WLD";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"118";"1W";"World";1993;NA;NA;7,75442098273522;17,5984373876898;19,787949969373;NA;NA;31,5655089667508;1,46544456085892;NA;NA;NA;94,0597314536455;NA;NA;NA;NA;NA;NA;NA;NA;"WLD";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"119";"1W";"World";1994;NA;NA;7,57875832244009;17,6928633402301;19,5381185785074;NA;NA;31,5124955898908;1,27727651905521;NA;NA;NA;94,4018008026064;NA;NA;NA;NA;NA;NA;NA;NA;"WLD";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"120";"1W";"World";1991;NA;NA;7,9228255418644;17,2238189234724;19,2335677739093;NA;NA;31,5688153292488;1,52377425249221;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"WLD";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"121";"1W";"World";1992;NA;NA;7,81975854571825;17,5843343506126;19,158396961621;NA;NA;31,6204672170759;1,49685019376122;NA;NA;NA;NA;NA;NA;NA;NA;NA;8019,33547369829;NA;NA;"WLD";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"122";"1W";"World";1989;NA;NA;NA;NA;NA;NA;NA;NA;2,16129643004035;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"WLD";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"123";"4E";"East Asia & Pacific (excluding high income)";1991;NA;NA;NA;36,3033044624852;20,5381546874129;NA;NA;28,673722980859;6,0511389428907;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"EAP";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"124";"4E";"East Asia & Pacific (excluding high income)";1995;48,8810757336952;99,6693268097589;NA;32,1608114783508;20,2251220418309;NA;NA;28,5908874148449;3,89672249773449;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"EAP";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"125";"4E";"East Asia & Pacific (excluding high income)";1992;NA;NA;NA;35,9453284132758;19,5317248027895;NA;NA;28,6530099116918;5,60689884300607;NA;NA;NA;NA;NA;NA;NA;NA;NA;5316,74076642337;NA;NA;"EAP";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"126";"4E";"East Asia & Pacific (excluding high income)";1993;NA;NA;NA;34,5664348872434;19,5095346726515;NA;NA;28,6322965140842;4,7340968657269;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"EAP";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"127";"4E";"East Asia & Pacific (excluding high income)";1994;NA;NA;NA;33,912830123974;19,4114764465729;NA;NA;28,6115831741902;3,92196049487801;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"EAP";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"128";"4E";"East Asia & Pacific (excluding high income)";1990;48,4134208604526;99,6738760974672;NA;36,997406054983;22,5071189451074;NA;NA;28,6912364842463;8,7798569838957;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"EAP";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"129";"4E";"East Asia & Pacific (excluding high income)";1963;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"EAP";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"130";"4E";"East Asia & Pacific (excluding high income)";1964;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"EAP";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"131";"4E";"East Asia & Pacific (excluding high income)";1965;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"EAP";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"132";"4E";"East Asia & Pacific (excluding high income)";1966;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"EAP";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"133";"4E";"East Asia & Pacific (excluding high income)";1967;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8527,56023360521;NA;NA;"EAP";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"134";"4E";"East Asia & Pacific (excluding high income)";1968;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"EAP";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"135";"4E";"East Asia & Pacific (excluding high income)";1960;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"EAP";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"136";"4E";"East Asia & Pacific (excluding high income)";1961;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"EAP";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"137";"4E";"East Asia & Pacific (excluding high income)";1962;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9693,38249546227;NA;NA;"EAP";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"138";"4E";"East Asia & Pacific (excluding high income)";1976;NA;NA;NA;NA;NA;NA;NA;NA;10,3976175874578;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"EAP";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"139";"4E";"East Asia & Pacific (excluding high income)";1977;NA;NA;NA;NA;NA;NA;NA;NA;10,9753910465132;NA;NA;NA;NA;NA;NA;NA;NA;NA;6766,83653451977;NA;NA;"EAP";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"140";"4E";"East Asia & Pacific (excluding high income)";1978;NA;NA;NA;NA;NA;NA;NA;NA;11,2679642421358;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"EAP";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"141";"4E";"East Asia & Pacific (excluding high income)";1979;NA;NA;NA;NA;NA;NA;NA;NA;18,6386049788605;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"EAP";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"142";"4E";"East Asia & Pacific (excluding high income)";1980;NA;NA;NA;NA;NA;NA;NA;NA;19,23315744804;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"EAP";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"143";"4E";"East Asia & Pacific (excluding high income)";1981;NA;NA;NA;NA;NA;NA;NA;NA;16,2917644494544;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"EAP";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"144";"4E";"East Asia & Pacific (excluding high income)";1982;NA;NA;NA;NA;NA;NA;NA;NA;13,3319455883921;NA;NA;NA;NA;NA;NA;NA;NA;NA;6251,70735828297;NA;NA;"EAP";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"145";"4E";"East Asia & Pacific (excluding high income)";1983;NA;NA;NA;NA;NA;NA;NA;NA;11,9582443733052;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"EAP";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"146";"4E";"East Asia & Pacific (excluding high income)";1984;NA;NA;NA;NA;NA;NA;NA;NA;10,0655841538346;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"EAP";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"147";"4E";"East Asia & Pacific (excluding high income)";1985;NA;NA;NA;NA;NA;NA;NA;NA;9,40401836568627;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"EAP";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"148";"4E";"East Asia & Pacific (excluding high income)";1986;NA;NA;NA;NA;NA;NA;NA;NA;6,13792753871312;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"EAP";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"149";"4E";"East Asia & Pacific (excluding high income)";1988;NA;NA;NA;NA;NA;NA;NA;NA;6,82115670790843;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"EAP";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"150";"4E";"East Asia & Pacific (excluding high income)";1989;NA;NA;NA;NA;NA;NA;NA;NA;7,90501988975603;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"EAP";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"151";"4E";"East Asia & Pacific (excluding high income)";2001;NA;NA;NA;30,6217294822477;19,5583914090332;93,024585494952;40,3390407008422;28,6530715053956;3,4298608358932;NA;NA;NA;98,2854231128411;96,1131727128416;76,7698676707464;89,9334633314157;45,2367446383102;70,486611319733;NA;NA;28,543874858311;"EAP";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"152";"4E";"East Asia & Pacific (excluding high income)";2002;NA;NA;NA;29,4922349377487;18,1137363960804;92,3079802068591;41,2185321143232;28,7939805452688;2,81741507466186;NA;NA;NA;98,0986582838717;96,2162216588126;77,5771731683937;88,7448969128813;47,2076619176082;71,4489732284899;4750,18147050533;NA;29,2681874238196;"EAP";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"153";"4E";"East Asia & Pacific (excluding high income)";2003;NA;NA;NA;26,8125399999356;15,7939919624116;92,5423369537822;42,2858859535262;28,9347895772754;3,14896295194334;NA;NA;NA;98,5374242688953;96,323714579044;78,315813465009;88,6728470333714;48,9960339871591;72,4280990724645;NA;NA;31,117524944842;"EAP";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"154";"4E";"East Asia & Pacific (excluding high income)";2004;NA;NA;NA;23,3821427836264;16,5921037066264;93,499294263249;43,1866180505756;29,0749476544974;5,42830415344317;NA;NA;NA;98,3304212160866;96,4274359907918;79,0570794737412;90,2284141243282;50,7716535552103;73,4061304325779;NA;NA;33,1223313327966;"EAP";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"155";"4E";"East Asia & Pacific (excluding high income)";2005;53,9031461471781;99,8489507851146;NA;21,5122611370717;16,3989444973853;93,1783218011542;44,3452175484795;29,214998995834;5,93538974917637;NA;NA;NA;98,4647391802227;96,526776291972;79,8073818946087;89,4248701336814;52,5313574702449;74,3819433980594;NA;NA;35,2759959686149;"EAP";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"156";"4E";"East Asia & Pacific (excluding high income)";2006;NA;NA;NA;20,4451863773114;15,9951564352544;94,2534888717661;45,690721723185;29,2914494867993;6,44768710791721;NA;NA;NA;98,6406999975737;96,6160030870956;80,5591159883647;90,9913948517326;54,277514924296;75,3452068810005;NA;NA;37,5674115294017;"EAP";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"157";"4E";"East Asia & Pacific (excluding high income)";2007;NA;NA;NA;18,8598422142995;15,6604949201145;94,2926949050365;46,8735716828086;29,3680078277931;7,01280874090625;NA;NA;NA;98,917224985901;96,7015076801837;81,3418630359834;90,6946871550281;56,0538794671388;76,3078861020581;4566,45965967602;NA;40,0108518836414;"EAP";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"158";"4E";"East Asia & Pacific (excluding high income)";1969;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"EAP";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"159";"4E";"East Asia & Pacific (excluding high income)";1996;NA;NA;NA;32,736571486434;18,6026296298243;NA;NA;28,5701921198414;3,71754658291146;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"EAP";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"160";"4E";"East Asia & Pacific (excluding high income)";1997;NA;NA;NA;32,2473331211261;17,7609611959556;NA;NA;28,549477773049;3,11756608566128;NA;NA;NA;NA;NA;NA;NA;NA;NA;4992,76585238736;NA;NA;"EAP";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"161";"4E";"East Asia & Pacific (excluding high income)";1998;NA;NA;NA;32,1406866885355;18,3435673027952;NA;NA;28,5287642881292;2,28840552966489;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"EAP";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"162";"4E";"East Asia & Pacific (excluding high income)";1999;NA;NA;NA;32,4442184299896;17,6663878019918;NA;NA;28,5080516114394;2,37645466999041;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"EAP";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"163";"4E";"East Asia & Pacific (excluding high income)";2000;50,0308624169398;99,6017690529974;NA;31,8644887598991;17,74037219724;92,4909967786032;39,1823483586073;28,5131851101308;3,76057573809758;NA;NA;NA;98,4971398728547;95,9877308163237;76,0199403984864;89,1158631155232;44,9473363155334;70,2103550471706;NA;NA;28,260348306953;"EAP";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"164";"4E";"East Asia & Pacific (excluding high income)";1975;NA;NA;NA;NA;NA;NA;NA;NA;8,86223285106148;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"EAP";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"165";"4E";"East Asia & Pacific (excluding high income)";2015;47,3730971742144;99,3830913417769;NA;15,8612363905654;23,3950163445922;96,8171354715771;56,4004066086866;29,7707521945058;1,79255953765462;NA;NA;NA;98,6795663158898;97,3197558342617;87,6038373221078;94,7013280113773;70,407227924957;84,0190203164356;NA;NA;63,9147879851618;"EAP";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"166";"4E";"East Asia & Pacific (excluding high income)";2016;42,2995065865444;99,1388626231974;NA;NA;NA;96,9662395813656;57,3199506931319;29,8051493902549;1,60612922425002;15,4882065070942;13,0048779198142;3,02064661365915;98,7878958189107;97,3795401095487;88,3895028776795;94,801874955902;72,2657220090842;84,8964597116277;NA;NA;67,3887389344559;"EAP";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"167";"4E";"East Asia & Pacific (excluding high income)";2017;42,5394679440716;99,0928785890429;NA;NA;NA;97,6266800146537;NA;NA;1,84785506222664;14,5608194744692;12,2880423069281;4,23696732412182;98,8389385156464;97,4336249188163;89,1627853514365;96,1053989386488;74,1117055868778;85,8055348302328;NA;NA;70,946181152645;"EAP";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"168";"4E";"East Asia & Pacific (excluding high income)";2018;NA;NA;NA;NA;NA;97,7707941758023;NA;NA;2,06126960847488;14,5608194744692;12,2880423069281;4,23696732412182;98,9241277806325;NA;NA;96,2474117684719;NA;NA;NA;NA;NA;"EAP";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"169";"4E";"East Asia & Pacific (excluding high income)";2019;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"EAP";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"170";"4E";"East Asia & Pacific (excluding high income)";2020;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"EAP";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"171";"4E";"East Asia & Pacific (excluding high income)";1973;NA;NA;NA;NA;NA;NA;NA;NA;4,41430785105038;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"EAP";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"172";"4E";"East Asia & Pacific (excluding high income)";1970;NA;NA;NA;NA;NA;NA;NA;NA;1,82001343562589;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"EAP";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"173";"4E";"East Asia & Pacific (excluding high income)";1971;NA;NA;NA;NA;NA;NA;NA;NA;1,8789267334959;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"EAP";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"174";"4E";"East Asia & Pacific (excluding high income)";1972;NA;NA;NA;NA;NA;NA;NA;NA;2,57241509689177;NA;NA;NA;NA;NA;NA;NA;NA;NA;7465,47762759806;NA;NA;"EAP";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"175";"4E";"East Asia & Pacific (excluding high income)";2010;55,8449761978406;99,5143328895475;NA;16,4719014060349;18,4175153022779;95,0879735605267;50,8344050193799;29,5984425103872;6,43634547268428;NA;NA;NA;98,1705542407951;96,9431425906468;83,6942579362287;92,2773250021652;61,3304424583796;79,1947377065777;NA;NA;48,1292711281356;"EAP";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"176";"4E";"East Asia & Pacific (excluding high income)";1974;NA;NA;NA;NA;NA;NA;NA;NA;7,70790978040931;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"EAP";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"177";"4E";"East Asia & Pacific (excluding high income)";2013;52,4407472662836;99,1693917700464;NA;15,5702470866096;20,2634934494838;96,2217199551869;54,4265750067064;29,7019626364022;3,6067557928385;NA;NA;NA;98,4567384182302;97,1651984758702;86,036431153097;93,8978607223006;66,689452380068;82,094978206205;NA;NA;57,2599961233285;"EAP";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"178";"4E";"East Asia & Pacific (excluding high income)";2014;48,120641756842;99,1349190109853;NA;15,8526887204049;22,309624612776;96,3790993183485;55,3871181119798;29,7363573403034;2,98253424394207;NA;NA;NA;98,5314508598253;97,2468764068225;86,8201451510023;94,0423016125659;68,5501643164557;83,0959196033642;4341,7319623188;NA;60,5399012041884;"EAP";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"179";"4E";"East Asia & Pacific (excluding high income)";2011;56,3846618594111;99,7213050009239;NA;15,4568594134957;17,0527521212083;95,7112301909444;52,0215669127037;29,6327817415212;7,99327970561926;NA;NA;NA;98,2959013129615;97,0187019529651;84,4747253781246;93,2472524896547;63,080676971783;80,1602107830308;NA;NA;51,0555797088657;"EAP";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"180";"4E";"East Asia & Pacific (excluding high income)";2008;NA;NA;NA;18,2040117584926;17,8942739273692;94,7415225018369;48,2374929737878;29,4450467752581;9,81876585014697;NA;NA;NA;99,0219913665247;96,7844742584921;82,1256101102648;91,2569139135738;57,8212116495082;77,2701774748353;NA;NA;42,5959416007924;"EAP";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"181";"4E";"East Asia & Pacific (excluding high income)";2009;NA;NA;NA;17,6070331269451;17,9609509542532;94,5638842282209;49,4999305762108;29,5217165159715;4,5233807897807;NA;NA;NA;97,9977411636057;96,8648047473982;82,9095319544679;91,5777878735797;59,5805536262573;78,2327590530245;NA;NA;45,3030059039613;"EAP";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"182";"4E";"East Asia & Pacific (excluding high income)";1987;NA;NA;NA;NA;NA;NA;NA;NA;7,23664718002436;NA;NA;NA;NA;NA;NA;NA;NA;NA;5754,66572806379;NA;NA;"EAP";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"183";"4E";"East Asia & Pacific (excluding high income)";2012;51,640486582123;99,9098379663383;NA;15,7648540479057;19,9749035080109;96,0433655939683;53,2210968056752;29,6674367106109;4,63941410373051;NA;NA;NA;98,3546356978448;97,0924483225365;85,2548674039079;93,7416082446685;64,8253840962796;81,1271167620539;4405,31546523198;NA;54,0806571724184;"EAP";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"184";"7E";"Europe & Central Asia (excluding high income)";1975;NA;NA;NA;NA;NA;NA;NA;NA;0,882877104306539;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"ECA";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"185";"7E";"Europe & Central Asia (excluding high income)";1970;NA;NA;NA;NA;NA;NA;NA;NA;0,675925260047004;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"ECA";"Aggregates";"";"";"";"Aggregates";"Aggregates"
"186";"7E";"Europe & Central Asia (excluding high income)";1971;NA;NA;NA;NA;NA;NA;NA;NA;0,630842891361976;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"ECA";"Aggregates";"";"";"";"Aggregates";"Aggregates"
